NÚMERO DE ANEXO,CLAVE DE ACUÍFERO,VOLUMEN ANUAL EN m3,FECHA
6109,3205,27000.0,2022-05-22
6110,3212,188000.0,2022-05-22
6111,3213,18000.0,2022-05-22
6112,3214,36000.0,2022-05-22
6113,3205,21000.0,2022-05-22
6114,3226,18000.0,2022-05-22
6115,3214,178224.0,2022-05-22
6116,3217,3402.0,2022-05-22
6117,3210,200000.0,2022-05-22
6118,3225,270000.0,2022-05-22
6119,3226,10000.0,2022-05-22
6120,3226,20000.0,2022-05-22
6121,3214,150000.0,2022-05-22
6122,3223,71992.8,2022-05-22
6123,3210,234000.0,2022-05-22
6124,3225,7000.0,2022-05-22
6125,3226,30000.0,2022-05-22
6126,3226,180000.0,2022-05-22
6127,3226,72000.0,2022-05-22
6128,3226,178000.0,2022-05-22
6129,3230,30000.0,2022-05-22
6130,3212,120000.0,2022-05-22
6131,3214,60000.0,2022-05-22
6132,3225,180000.0,2022-05-22
6133,3229,60000.0,2022-05-22
6134,3214,75000.0,2022-05-22
6135,3226,12000.0,2022-05-22
6136,3226,30000.0,2022-05-22
6137,3209,18000.0,2022-05-22
6138,3217,550.0,2022-05-22
6139,3229,205.2,2022-05-22
6140,3226,36000.0,2022-05-22
6141,3229,95196.0,2022-05-22
6142,3226,106460.14,2022-05-22
6143,3226,6000.0,2022-05-22
6144,3226,6000.0,2022-05-22
6145,3222,10000.0,2022-05-22
6146,3222,10000.0,2022-05-22
6147,3222,30000.0,2022-05-22
6148,3226,30000.0,2022-05-22
6149,3225,3450.0,2022-05-22
6150,3226,18000.0,2022-05-22
6151,3224,20000.0,2022-05-22
6152,3226,100000.0,2022-05-22
6153,3226,138000.0,2022-05-22
6154,3232,600.0,2022-05-22
6155,3232,7500.0,2022-05-22
6156,3225,7000.0,2022-05-22
6157,3227,8000.0,2022-05-22
6158,3227,12000.0,2022-05-22
6159,3228,30000.0,2022-05-22
6160,3226,240000.0,2022-05-22
6161,3225,44064.0,2022-05-22
6162,3217,350000.0,2022-05-22
6163,3220,272730.0,2022-05-22
6164,3220,272730.0,2022-05-22
6165,3220,272730.0,2022-05-22
6166,3220,272730.0,2022-05-22
6167,3220,272730.0,2022-05-22
